EDAD;UNIVERSIDAD;CARRERA;GRADO_ACADEMICO;PROB_GRADUACION
45;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;0.06
51;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva;Licenciatura;0.0
49;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva;Licenciatura;0.009000000000000001
40;Universidad de Costa Rica;Trabajo Social;Licenciatura;0.1825
42;Universidad de Costa Rica;Ingeniería Química;Licenciatura;0.01
52;Universidad de Costa Rica;Informática Empresarial;Bachillerato;0.06
29;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.18
26;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.01
25;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.0
33;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.0
28;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.66
27;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.01
24;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.0
23;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.0
22;Universidad de Costa Rica;Marina Civil énfasis Ingeniería Náutica y Transporte Marítimo;Licenciatura;0.0
38;Universidad de Costa Rica;Enseñanza del Inglés;Licenciatura;0.26
40;Universidad de Costa Rica;Enseñanza del Inglés;Bachillerato;0.25762698412698415
36;Universidad de Costa Rica;Ciencias de la Educación Preescolar énfasis Inglés;Bachillerato;0.7214404761904762
35;Universidad de Costa Rica;Gestión Ecoturística;Licenciatura;0.9866666666666667
50;Universidad de Costa Rica;Administración Portuaria con énfasis en Transporte Marítimo y Comercio Internacional;Licenciatura;0.14
51;Universidad de Costa Rica;Administración Portuaria con énfasis en Gerencia y Operaciones Portuarias;Licenciatura;0.19
46;Universidad de Costa Rica;Administración Portuaria con énfasis en Transporte Marítimo y Comercio Internacional;Licenciatura;0.06
29;Universidad de Costa Rica;Ingeniería Eléctrica;Licenciatura;0.96
31;Universidad de Costa Rica;Informática y Tecnología Multimedia;Licenciatura;0.5797142857142856
50;Universidad de Costa Rica;Informática y Tecnología Multimedia;Licenciatura;0.15
34;Universidad de Costa Rica;Informática y Tecnología Multimedia;Licenciatura;0.27
36;Universidad de Costa Rica;Inglés Formación Gestión Empresarial;Licenciatura;0.002857142857142857
29;Universidad de Costa Rica;Ingeniería Electromecánica Industrial;Licenciatura;0.4105
30;Universidad de Costa Rica;Ingeniería Electromecánica Industrial;Licenciatura;0.11333333333333333
29;Universidad de Costa Rica;Gestión Cultural;Bachillerato;0.5625833333333333
55;Universidad de Costa Rica;Gestión Cultural;Bachillerato;0.0
39;Universidad de Costa Rica;Gestión Cultural;Bachillerato;0.0825
33;Universidad de Costa Rica;Gestión Cultural;Bachillerato;0.690310606060606
61;Universidad de Costa Rica;Gestión Cultural;Bachillerato;0.015
59;Universidad de Costa Rica;Gestión Cultural;Bachillerato;0.05416666666666667
36;Universidad de Costa Rica;Enseñanza de las Ciencias Naturales;Licenciatura;0.3023333333333333
37;Universidad de Costa Rica;Gestión Ecoturística;Licenciatura;0.13
25;Universidad de Costa Rica;Gerencia Agroempresarial;Maestría;0.0
65;Universidad de Costa Rica;Gerencia Agroempresarial;Maestría;0.5716666666666667
34;Universidad de Costa Rica;Ingeniería Mecánica énfasis Protección contra Incendios;Licenciatura;0.1
40;Universidad de Costa Rica;Ingeniería Civil;LICENCIATURA;0.985
42;Universidad de Costa Rica;Artes Dramáticas;LICENCIATURA;0.98
42;Universidad de Costa Rica;Ortopedia y Traumatología;ESPECIALIDAD PROFESIONAL;0.95
41;Universidad de Costa Rica;Radiología e Imágenes Médicas;ESPECIALIDAD PROFESIONAL;0.9
42;Universidad de Costa Rica;Filología Española;LICENCIATURA;0.8833333333333333
45;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;LICENCIATURA;0.8225
41;Universidad de Costa Rica;Ciencias Políticas;LICENCIATURA;0.92
40;Universidad de Costa Rica;Ciencias del Movimiento Humano;BACHILLERATO;0.99
42;Universidad de Costa Rica;Ciencias;DOCTORADO;0.95
42;Universidad de Costa Rica;Ingeniería Eléctrica;LICENCIATURA;0.97
42;Universidad de Costa Rica;Inglés;BACHILLERATO;1.0
41;Universidad de Costa Rica;Archivística;LICENCIATURA;0.945
48;Universidad de Costa Rica;Sociología;LICENCIATURA;0.82
41;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;LICENCIATURA;0.86
43;Universidad de Costa Rica;Administración Pública;LICENCIATURA;0.86
42;Universidad de Costa Rica;Arquitectura;LICENCIATURA;0.98
45;Universidad de Costa Rica;Filología Española;LICENCIATURA;0.852
42;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación No Formal;LICENCIATURA;1.0
41;Universidad de Costa Rica;Ingeniería Agrícola y de Biosistemas;LICENCIATURA;0.95
41;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva;LICENCIATURA;0.93
41;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;LICENCIATURA;0.81
43;Universidad de Costa Rica;Docencia Universitaria;LICENCIATURA;0.95
42;Universidad de Costa Rica;Ciencias Políticas;LICENCIATURA;0.95
43;Universidad de Costa Rica;Arquitectura;LICENCIATURA;1.0
42;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación;LICENCIATURA;0.99
41;Universidad de Costa Rica;Computación varios énfasis;BACHILLERATO;1.0
60;Universidad de Costa Rica;Bibliotecología énfasis Bibliotecas Educativas;BACHILLERATO;0.99
42;Universidad de Costa Rica;Matemáticas;LICENCIATURA;0.88
42;Universidad de Costa Rica;Derecho;LICENCIATURA;0.94
42;Universidad de Costa Rica;Enseñanza de la Música;LICENCIATURA;0.86
42;Universidad de Costa Rica;Ciencias de la Educación énfasis Orientación;LICENCIATURA;0.95
41;Universidad de Costa Rica;Inmunología Clínica;ESPECIALIDAD PROFESIONAL;0.905
41;Universidad de Costa Rica;Inglés;BACHILLERATO;1.0
41;Universidad de Costa Rica;Derecho;LICENCIATURA;0.98
42;Universidad de Costa Rica;Ingeniería Civil;LICENCIATURA;0.98
41;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;LICENCIATURA;0.8016666666666667
41;Universidad de Costa Rica;Contaduría Pública;LICENCIATURA;0.9713333333333334
42;Universidad de Costa Rica;Sociología;LICENCIATURA;0.9
41;Universidad de Costa Rica;Educación Primaria;LICENCIATURA;0.84
41;Universidad de Costa Rica;Medicina Física y Rehabilitación;ESPECIALIDAD PROFESIONAL;0.89
41;Universidad de Costa Rica;Física;BACHILLERATO;1.0
41;Universidad de Costa Rica;Gobierno y Políticas Públicas;DOCTORADO;0.85
41;Universidad de Costa Rica;Odontología;LICENCIATURA;0.89
43;Universidad de Costa Rica;Derecho;LICENCIATURA;0.9059999999999999
42;Universidad de Costa Rica;Filosofía;LICENCIATURA;0.9433333333333332
47;Universidad de Costa Rica;Contaduría Pública;LICENCIATURA;0.7816666666666667
43;Universidad de Costa Rica;Educación Matemática;LICENCIATURA;0.96
41;Universidad de Costa Rica;Docencia Universitaria;LICENCIATURA;0.9075
40;Universidad de Costa Rica;Derecho;LICENCIATURA;0.9
45;Universidad de Costa Rica;Ingeniería Industrial;LICENCIATURA;0.86
41;Universidad de Costa Rica;Dirección de Empresas;LICENCIATURA;0.95
40;Universidad de Costa Rica;Ciencias Agrícolas;DOCTORADO;0.67
42;Universidad de Costa Rica;Medicina y Cirugía;LICENCIATURA;0.8933333333333333
42;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;LICENCIATURA;0.88
41;Universidad de Costa Rica;Psicología;LICENCIATURA;0.95
40;Universidad de Costa Rica;Administración Pública;LICENCIATURA;0.98
40;Universidad de Costa Rica;Docencia Universitaria;LICENCIATURA;0.9416666666666665
46;Universidad de Costa Rica;Docencia Universitaria;LICENCIATURA;0.9366666666666665
40;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;LICENCIATURA;0.73
40;Universidad de Costa Rica;Geología;LICENCIATURA;0.89
40;Universidad de Costa Rica;Biología;LICENCIATURA;0.9
40;Universidad de Costa Rica;Ingeniería Topográfica;LICENCIATURA;0.95
40;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación;LICENCIATURA;0.89
40;Universidad de Costa Rica;Dirección de Empresas;LICENCIATURA;0.94
42;Universidad de Costa Rica;Ingeniería Química;LICENCIATURA;0.98
40;Universidad de Costa Rica;Micología Médica;ESPECIALIDAD PROFESIONAL;0.9366666666666665
41;Universidad de Costa Rica;Geografía;LICENCIATURA;0.89
40;Universidad de Costa Rica;Anestesiología y Recuperación;ESPECIALIDAD PROFESIONAL;0.6723333333333332
40;Universidad de Costa Rica;Ingeniería Química;LICENCIATURA;0.97
40;Universidad de Costa Rica;Ortopedia y Traumatología;ESPECIALIDAD PROFESIONAL;0.8634999999999999
40;Universidad de Costa Rica;Educación;DOCTORADO;0.73
40;Universidad de Costa Rica;Psicología;LICENCIATURA;0.9966666666666667
41;Universidad de Costa Rica;Filología Española;LICENCIATURA;0.88
41;Universidad de Costa Rica;Gestión Ecoturística;LICENCIATURA;0.87
41;Universidad de Costa Rica;Informática Empresarial;BACHILLERATO;1.0
40;Universidad de Costa Rica;Ingeniería;DOCTORADO;0.74
40;Universidad de Costa Rica;Bibliotecología énfasis Ciencias de la Información;BACHILLERATO;1.0
40;Universidad de Costa Rica;Gobierno y Políticas Públicas;DOCTORADO;0.74
40;Universidad de Costa Rica;Enseñanza del Inglés;BACHILLERATO;1.0
40;Universidad de Costa Rica;Medicina y Cirugía;LICENCIATURA;0.97
43;Universidad de Costa Rica;Bibliotecología énfasis Bibliotecas Educativas;LICENCIATURA;0.92
39;Universidad de Costa Rica;Enseñanza de la Psicología;BACHILLERATO;1.0
